Macro Name,Name,Type,Size,Mk Level,Description,Hull,Price Min,Price Avg,Price Max,Tags,Damage Hull,Damage Shield,Fire Rate,Reload Time,Projectile Speed,Projectile Lifetime,Range Max,Heat Per Shot,Heat Dissipation,Overheat Time,Rotation Speed,DPS Hull,DPS Shield
weapon_ter_m_laser_01_mk1_macro,Pulse Laser,weapon,m,1,"Although it bears the same name as the most widely available weapon in the Jump Gate network, the Terran Pulse Laser functions in a slightly different way. It dispenses with the use of clips for short bursts, and puts a greater emphasis on the power of the individual projectiles. Despite the weapon's reduced effective range, the microscopic particles are accelerated faster and reach their targets much quicker. Heat, therefore, accumulates more quickly than for its non-Terran counterpart, but because of the supreme energy efficiency of the underlying mechanism, overheating remains an unlikely event. As such, pilots who use this version of the Pulse Laser are still rewarded for maintaining pressure on their opponents, and remaining on target for the entirety of the fight.\n\nAfter the Realignment, the Terran Protectorate was quick to survey the military capabilities of its potential rivals in the new Jump Gate network, and soon acquired blueprints for the most widespread weapon of the time - the Pulse Laser. Noticing its versatility and beautiful simplicity, the well-oiled machine of the Terran military-industrial complex did what it had always done best: made extensive adjustments to auspicious technology to give it a distinct Terran identity and to prevent reverse-engineering. The result still behaves like a Pulse Laser in practice. Although initially it was deemed unusable by foreign powers, defying all predictions, the Pulse Laser has been retrofitted onto many other ships with only minimal compromise.\n\nThe Mk2 variant greatly improves the weapon's energy output and rate of fire, while only marginally raising its rate of heat accumulation.",1000,47128,55445,63762,,122.0,122.0,1.5,0.0,6842.9,0.0,4393.141799999999,194.0,2000.0,1.13,100.0,183.0,183.0
weapon_gen_m_shotgun_01_mk1_macro,Shard Battery,weapon,m,1,"The Shard Battery is essentially a spaceborne shotgun, that makes up for its low effective range and accuracy by inflicting devastating trauma against shields and hull alike. At its core, it is functionally similar to the Bolt Repeater that it was originally developed from. However, the ejection of multiple projectiles at once requires a wider barrel aperture, a larger spacing between shots, and generates a higher energy drain. When it comes to its damage output, the Shard Battery has been compared to the Plasma Cannon, but it offers a slightly different range of applications. Skilled military pilots may occasionally make use of this weapon against small targets in an attempt to end the fight quickly, but it is generally agreed upon that one should try to avoid these situations. The Shard Battery reaches its fullest potential against larger and slower targets such as M-sized ships, which cannot as easily evade its projectiles. It is also especially effective against capital ship surface elements, provided that the pilot can find an opportunity to target them from the blind spots of nearby turrets.\n\nThe Mk2 variant fires fewer shards at a higher speed but with a shorter interval. This raises the overall damage output and improves the weapon's accuracy, especially against more nimble targets, but in turn incurs a quicker heat build-up.",1001,27152,30169,33186,,78.0,78.0,0.8,0.0,4032.0,0.0,3685.248,244.0,2000.0,1.13,71.4,62.400000000000006,62.400000000000006
weapon_spl_m_shotgun_01_mk1_macro,Tau Accelerator,weapon,m,1,"The Tau Accelerator combines the raw destructive power of a spaceship-based shotgun with intimidation through rapid weapons fire; a trademark of Split military culture. Even though it is the result of an entirely different branch of research, it may be considered as the Split specialist version of the Shard Battery. In comparison to this more readily available weapon, the Tau Accelerator offers a greater energy output and a lower spread, while its effective range, and the number and speed of its projectiles, are somewhat reduced. For Split bounty hunters, the profession in which the use of this weapon remains the most prevalent, these apparent drawbacks are entirely immaterial. In fact, a true Split will eagerly accept any excuse to get close to their target and unload their weapons at full blast until they overheat.\n\nThe Mk2 variant improves projectile speed and rate of fire, while miraculously maintaining the original heat accumulation rate.",1001,19688,31715,43742,,69.0,69.0,2.0,0.0,3266.0,0.0,2939.4,216.0,2000.0,1.13,71.4,138.0,138.0
weapon_spl_m_sticky_01_mk1_macro,Thermal Disintegrator,weapon,m,1,"The Split Thermal Disintegrator is a shield-penetrating short range weapon. After bypassing the shields, its projectiles stick to the target, applying damage over time. Most available variants fire short bursts interrupted by a long break, but the S Mk2 variant allows for nearly continuous fire with only a short break between clip changes. With only a slight damage advantage against shielded surface elements, the Thermal Disintegrator remains a solid choice for general use.\n\nThe Split developed this weapon after experimenting with shield penetration technologies. While the goal to bypass shields entirely was not achieved, the resulting suitability for general use, together with the additional benefit of partial bypass, make it a widely deployed weapon.\n\nThe Mk2 variant increases both damage and rate of fire.",1001,20549,33157,45765,,63.0,63.0,10.0,0.0,1901.0,0.0,4147.982,56.0,2000.0,1.13,106.4,630.0,630.0
weapon_bor_m_torpedo_01_mk1_macro,Torpedo Launcher,weapon,m,1,No information available(No information available),1000,78039,86710,95381,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weapon_gen_m_torpedo_01_mk1_macro,Torpedo Launcher,weapon,m,1,No information available(No information available),1001,78039,86710,95381,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weapon_bor_m_guided_01_mk1_macro,Tracking Launcher,weapon,m,1,No information available(No information available),1000,44770,49745,54719,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weapon_gen_m_guided_01_mk1_macro,Tracking Launcher,weapon,m,1,No information available(No information available),1001,44770,49745,54719,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weapon_gen_m_beam_01_mk2_macro,Beam Emitter Mk2,weapon,m,2,"The Beam Emitter is a highly specialised anti-fighter weapon, notable for its high accuracy. It discharges high-velocity beams which hit their target almost immediately. However, somewhat counterintuitively, it achieves this instantaneous accuracy by restraining the energy that the beam puts out. Since the beam is not as intense as the projectiles fired by many of its counterparts, it only inflicts damage gradually, which exposes the pilot to a counter-attack. Because of this, the Beam Emitter is mainly used on nimble fighters, which are able to get up close and out-manoeuvre their target when necessary.\n\nThe Mk2 variant tries to rectify the weak damage output somewhat, by ramping up the beam's intensity, but this comes at the cost of the weapon overheating more rapidly.",1001,127132,141257,155383,,314.0,314.0,0.0,0.0,299792500.0,0.0,1199170000.0,234.0,2000.0,1.13,60.0,0.0,0.0
weapon_gen_m_gatling_01_mk2_macro,Bolt Repeater Mk2,weapon,m,2,"The Bolt Repeater's average damage output and cooling make it an excellent choice for the indecisive military pilot. It is often considered the logical next step after having familiarised oneself with the Pulse Laser. Its prolonged bursts can easily tear apart targets of a similar size, but the projectiles are larger and move at a slower pace than Pulse Laser particles. This means that the pilot needs to have experience in gauging when to expend their burst, and when to let the weapon cool down and wait for a better opportunity. When facing off against this weapon, nimble ships may be able to dodge its stream of bullets by strafing and making spiral movements. Against capital ships, the Bolt Repeater is a suitable choice for destroying surface elements such as turrets and shields, though it struggles to leave a lasting impact on the ship's hull.\n\nThe modern-day Bolt Repeater is the result of a development path taken by Argon military scientists from old Mass Driver designs; a weapon which first saw use during the era of the Kha'ak threat. By stripping out the original weapon's ability to penetrate shields, and instead maximising the force of its continuous bullet output, they created a robust all-rounder that was soon adopted by the Federation's allies because of its sheer brutal efficiency.\n\nThe Mk2 variant uses even larger projectiles while maintaining the same projectile speed, resulting in a lower rate of fire but an increased level of overall trauma to the target's hull and shields.",1001,214756,238618,262480,,78.0,78.0,6.0,0.0,1920.0,0.0,4800.0,100.0,2000.0,1.13,70.8,468.0,468.0
weapon_spl_m_railgun_01_mk2_macro,Boson Lance Mk2,weapon,m,2,"The Split Boson Lance fires a single high speed projectile at medium range. Unlike other weapons, the Boson Lance forgoes automatic target tracking and is static, requiring the pilot to turn their ship to aim. This limitation results in the Boson Lance seeing most use in fighting medium-sized ships, or when destroying the surface elements of capital ships. In an attempt to mitigate this, some pilots who regularly use this weapon have developed rituals which they believe increase its damage output.\n\nThe Boson Lance was invented relatively recently, by the Split brothers Ko t'Pa and Fyi t'Pa. With the reconnection of the Zyarth Patriarchy to the Commonwealth, the Patriarchy acquired the weapon's blueprint and refined it for mass production.\n\nThe most notable feature of the Mk2 variant is that it doubles the damage output.",1001,1181388,1778634,2375880,,1600.0,1600.0,0.0,0.0,10000.0,0.0,7000.0,0.0,600.0,3.0,100.0,0.0,0.0
weapon_gen_m_dumbfire_01_mk2_macro,Dumbfire Launcher Mk2,weapon,m,2,No information available(No information available),1001,111753,124170,136587,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weapon_arg_m_ion_01_mk2_macro,Ion Blaster Mk2,weapon,m,2,"This Argon weapon was designed to be an effective anti-shield measure, carried by small and medium-sized ships. While the electrically charged particles it dispenses will eat through a shield in a remarkably short time, the velocity of the projectile itself is not quite as impressive. For this reason, and the fact that the projectiles are not as damaging once the target's shields have dropped and the projectiles are hitting the ship's hull, the Ion Blaster is often used by the first wave of vanguard ships. It is also effective when used in combination with weapons that are more suited to penetrating the hull. The technology behind this weapon was developed by the Argon Navy's Research and Development team, in cooperation with Jinko-Tekina Technologies. Their goal was to replicate the Boron-made Ion weapon technology, to which the Argon had lost all access during the Jump Gate shutdown. Their success was mixed; although they managed to apply the technology to make Blasters suitable for small ships, their team struggled to develop something suitable for outfitting larger vessels.\n\nThe Mk2 variant offers a significant boost in damage against shields, but actually deals less damage to a ship's hull than the Mk1, making it an even more specialised weapon.",1001,931956,1375587,1819218,,12.0,12.0,2.0,0.0,2496.0,0.0,4617.6,284.0,2000.0,1.13,73.6,24.0,24.0
weapon_par_m_railgun_01_mk2_macro,Mass Driver Mk2,weapon,m,2,"The Mass Driver fires a single high energy projectile, which maintains its accuracy and destructive force over a very long distance. Heat accumulates almost instantaneously when the trigger is engaged, after which the pilot can release the shot immediately or take their time to aim. These unique features come at a cost, however: the weapon is mounted in a fixed forward-facing orientation, which makes automatic target tracking impossible and means that the pilot has to rely solely on their own skill. Over an extended period of time, the energy output of this weapon may appear relatively poor, but its strength lies in the initial attack, which can surprise the target and take out vital systems before a skirmish. It is therefore most commonly used in a combined arms approach, to support an already engaged force. On fast and nimble ships, which can reliably keep their opponents at a distance, the weapon's superior range may also allow the pilot to defeat their opponent without ever coming under fire themselves.\n\nThis weapon is not to be confused with pre-Shutdown versions of the Mass Driver, which fired constant streams of shield-penetrating projectiles. The militaries of both the Argon Federation and the Godrealm of the Paranid attempted to improve on the old design, and both developed weapons that now bear little resemblance to the original. The Paranid opted for a dual barrel, lined with perfectly synchronised, superconductive electromagnets. It appears curious, therefore, that the weapons development experts in Trinity Sanctum, upon presenting what was essentially an entirely new type of weapon, chose to keep the traditional name.\n\nThe Mk2 variant incorporates expensive, highly calibrated electromagnets, greatly reducing the weapon's heat build-up before each shot.",1001,1188194,1784311,2380428,,800.0,800.0,0.0,0.0,10000.0,0.0,16000.0,0.0,600.0,3.0,100.0,0.0,0.0
weapon_ter_m_beam_01_mk2_macro,Meson Stream Mk2,weapon,m,2,"The Meson Stream is an incredibly powerful, and correspondingly expensive, weapon that fires a single transient beam that strikes almost instantly. Similar to other high precision weapons, the Meson Stream does not automatically track its target, and relies on the pilot's skill for aiming. In other respects, including its moderate range, it handles more similarly to beam weapons such as the Beam Emitter. The Meson Stream does not require charging, and can theoretically be fired without releasing the trigger. However, the ship's maximum heat capacity will usually prevent this kind of usage. Because of the weapon's extreme power consumption and heat generation, it can only be attached to high-energy weapon mounts.\n\nFor a variety of reasons, the Terran military had long since toyed with the idea of an oversized laser cannon. Despite requiring an entirely new, specialised platform, and bearing an abysmally wasteful energy profile, such a weapon's potential as a deterrent was never in question. Moreover, superweapons maintain a special place in the heart of Terran popular culture, and when the time came to develop the first small-scale prototype, there was overwhelming public support for the project. In light of this, the Meson Stream represented the first cautious, yet determined, steps of the Terran Protectorate towards fulfilling a long-harboured fantasy.\n\nIn return for massively increased material cost, the Mk2 variant manages to raise the energy output of the weapon to an even higher level.",1000,4559808,5364478,6169148,,7000.0,7000.0,0.0,0.0,299792500.0,0.0,524636875.0,2000.0,500.0,0.13,100.0,0.0,0.0
weapon_gen_m_mining_01_mk2_macro,Mining Drill Mk2,weapon,m,2,"For primary resource collectors, the Mk 1 Small Mining Drill is an entry-level tool used for asteroid mining. It is available in an upgraded Mk 2 format.",1001,79562,88402,97243,,6.0,6.0,0.0,0.0,7000.0,0.0,28000.0,0.0,0.0,0.0,90.0,0.0,0.0
weapon_tel_m_charge_01_mk2_macro,Muon Charger Mk2,weapon,m,2,"The Muon Charger is a short range, high damage weapon. Its unusual handling requires the pilot to manually charge every shot. It is recommended that it only be used when fully charged, as the damage potential is otherwise greatly reduced. Upon release, it fires multiple bolts, with a relatively small spread, which are able to stick to a target and deal damage over time. Earlier iterations had an issue with the priming of the weapon, causing some of its projectiles to ricochet harmlessly. This has since been rectified, improving the reliability of this weapon in the heat of battle. If used correctly, the Muon Charger will never overheat, allowing for a continuous and consistent damage output.\n\nThe Ministry of Finance Science Division developed this weapon for all-round use, though arguably it can be difficult to deploy effectively in dogfights against fast targets. The ability to hold the charge and release at will was intended to give pilots more control over their weapon, and increase the fighter fleet's accuracy statistics. The unique characteristics of this weapon, however, mean that custom training is required, making it unsuitable for the Ministry's novice fighter program.\n\nThe Mk2 variant offers increased damage output.",1001,89034,143526,198018,,322.0,322.0,2.0,0.0,1257.0,0.0,3771.0,129.0,2000.0,1.13,30.4,644.0,644.0
weapon_spl_m_gatling_01_mk2_macro,Neutron Gatling Mk2,weapon,m,2,"The Split Neutron Gatling is a short range, rapid fire weapon comparable to the Bolt Repeater. Similar to the Bolt Repeater, the constant stream of projectiles travels rather slowly and requires aiming ahead in order to hit moving targets. The Neutron Gatling is renowned for its high damage output, but the low accuracy and noticeable spread can make hitting small targets at range rather challenging, forcing pilots to close the distance. For the dogfight-loving Split this is considered part of the hunt.\n\nThe Split developed this weapon, taking into account the psychological effects on the pilot and target. While the pilot feels empowered by commanding a high rate of fire over a prolonged time, the target feels terrorised by the light show and left to guess which projectiles might hit or miss. Despite not being part of the intended design, the low accuracy helps pirates to intimidate their prey without noticeably damaging their prize. It is a functional weapon for combat, but arguably also a tool to express the Split warrior culture and spread terror among their many foes.\n\nThe Mk2 variant offers increased damage output and a higher rate of fire.",1001,170789,256540,342291,,43.0,43.0,11.0,0.0,1728.0,0.0,4320.0,69.0,2000.0,1.13,70.8,473.0,473.0
weapon_gen_m_plasma_01_mk2_macro,Plasma Cannon Mk2,weapon,m,2,"The Plasma Cannon combines high damage output with long range. Its drawbacks, slow projectile speed and fire rate, made worse by high heat generation, can make landing hits as challenging as it is important. This results in its predominant use being against capital ships, where swarms of fighters deploy Plasma Cannons to great success. Unlike short ranged weapons such as the Shard Battery and the Split Tau Accelerator, which outperform it in damage output and are more suited to attacking capital ships from a blind spot, the Plasma Cannon's greatest advantage is its range. Skilled pilots are also able to hunt down smaller targets efficiently, either by deploying the Plasma Cannon at short range or by predicting the courses of the projectile and target. Similarly, skilled pilots are also able to evade and avoid being hit by such attempts.\n\nThe Plasma Cannon was developed during the early days of the Paranid Civil War, by the Holy Order of the Pontifex, building upon the High Energy Plasma Thrower. Like its predecessor, it suffers from high radiation build-up, and this needs to be purged between shots to prevent it from damaging itself. The blueprint for the Plasma Cannon was stolen by the Argon Secret Service and distributed throughout the Commonwealth when the Argon Federation joined the war effort.\n\nThe Mk2 variant has a higher rate of fire, lower heat generation and increased damage output.",1001,150867,167630,184393,,2393.0,2393.0,0.0,0.0,983.0,0.0,6487.799999999999,3836.0,2000.0,1.13,24.8,0.0,0.0
weapon_ter_m_gatling_01_mk2_macro,Proton Barrage Mk2,weapon,m,2,"The Terran Proton Barrage is a short range weapon which can only be attached to high-energy weapon mounts. It is considered the Terran high-energy variant of the Commonwealth Bolt Repeater. Compared to the Bolt Repeater, the Proton Barrage offers higher damage output and projectile speed, but forfeits some of its range. While providing more damage in total, the Barrage has a lower fire rate and focusses on delivering more powerful individual projectiles during its long bursts. Its main downsides are its compatibility restriction that limits it to Terran ship designs, and the fact that it is twice as expensive when compared to the weaker Commonwealth Bolt Repeater. The Proton Barrage is a generalist weapon which performs well against most reasonable targets.\n\nWith the reconnection of the Commonwealth, the Terran Secret Service acquired the Bolt Repeater blueprint, enabling Terran engineers to develop it into the Proton Barrage. They adjusted it for Terran high-energy mount compatibility, effectively increasing its power, while also preventing the Commonwealth from using it.\n\nThe Mk2 variant increases the damage output, despite reducing the rate of fire, by making the individual projectiles more powerful still.",1000,700151,823707,947263,,113.0,113.0,4.5,0.0,2880.0,0.0,4236.4800000000005,117.0,2000.0,1.13,70.0,508.5,508.5
weapon_gen_m_laser_01_mk2_macro,Pulse Laser Mk2,weapon,m,2,"Many experienced pilots fondly remember the affordable and reliable Pulse Laser as their first weapon. Its pin-point accuracy and high projectile speed make it an excellent choice for fighting small and fast targets, handling fragile lockboxes, and for dealing with deployables like mines and laser towers. Often initially scoffed at for its comparatively low damage output, its slow heat generation and sublime cooling result in a steady stream of disruptive fire, which in turn rewards pilots who can stay on target for an extended period. Faced with larger enemies, the Pulse Laser does not become obsolete as quickly as one might expect. Used in greater numbers, it can still be a formidable choice against frigates and corvettes, though an upgrade to a larger weapon mount may be advisable to maintain a level playing field. The Pulse Laser remains the preferred choice of commanders who favour versatility over optimisation against specific opponents, or who have little trust in the aim of their subordinates.\n\nThe technology behind the Pulse Laser is advanced and efficient. Within a shielded chamber, microscopic fragments of matter are superheated and accelerated by a pulsed neodymium laser. The weapon was originally designed by the Ministry of Finance to provide a robust loadout for their escort fleets, without having to invest time and resources into the maintenance of a well-rounded combined arms setup. Over time, and thanks to the Teladi Company's aggressive marketing, it has been adopted as the number one weapon of convenience by all other former members of the Community of Planets.\n\nThe Mk2 variant sports a slightly longer burst. This lowers the efficiency of the heat dissipation between bursts and thereby exponentially drives up the cost of the internal shielding, but results in an overall higher damage output.",1001,103297,114775,126252,,86.0,86.0,6.0,0.0,4562.0,0.0,5018.200000000001,61.0,2000.0,1.13,106.4,516.0,516.0
weapon_ter_m_laser_01_mk2_macro,Pulse Laser Mk2,weapon,m,2,"Although it bears the same name as the most widely available weapon in the Jump Gate network, the Terran Pulse Laser functions in a slightly different way. It dispenses with the use of clips for short bursts, and puts a greater emphasis on the power of the individual projectiles. Despite the weapon's reduced effective range, the microscopic particles are accelerated faster and reach their targets much quicker. Heat, therefore, accumulates more quickly than for its non-Terran counterpart, but because of the supreme energy efficiency of the underlying mechanism, overheating remains an unlikely event. As such, pilots who use this version of the Pulse Laser are still rewarded for maintaining pressure on their opponents, and remaining on target for the entirety of the fight.\n\nAfter the Realignment, the Terran Protectorate was quick to survey the military capabilities of its potential rivals in the new Jump Gate network, and soon acquired blueprints for the most widespread weapon of the time - the Pulse Laser. Noticing its versatility and beautiful simplicity, the well-oiled machine of the Terran military-industrial complex did what it had always done best: made extensive adjustments to auspicious technology to give it a distinct Terran identity and to prevent reverse-engineering. The result still behaves like a Pulse Laser in practice. Although initially it was deemed unusable by foreign powers, defying all predictions, the Pulse Laser has been retrofitted onto many other ships with only minimal compromise.\n\nThe Mk2 variant greatly improves the weapon's energy output and rate of fire, while only marginally raising its rate of heat accumulation.",1000,234216,275549,316881,,195.0,195.0,1.725,0.0,6842.9,0.0,4393.141799999999,168.0,2000.0,1.13,100.0,336.375,336.375
weapon_gen_m_shotgun_01_mk2_macro,Shard Battery Mk2,weapon,m,2,"The Shard Battery is essentially a spaceborne shotgun, that makes up for its low effective range and accuracy by inflicting devastating trauma against shields and hull alike. At its core, it is functionally similar to the Bolt Repeater that it was originally developed from. However, the ejection of multiple projectiles at once requires a wider barrel aperture, a larger spacing between shots, and generates a higher energy drain. When it comes to its damage output, the Shard Battery has been compared to the Plasma Cannon, but it offers a slightly different range of applications. Skilled military pilots may occasionally make use of this weapon against small targets in an attempt to end the fight quickly, but it is generally agreed upon that one should try to avoid these situations. The Shard Battery reaches its fullest potential against larger and slower targets such as M-sized ships, which cannot as easily evade its projectiles. It is also especially effective against capital ship surface elements, provided that the pilot can find an opportunity to target them from the blind spots of nearby turrets.\n\nThe Mk2 variant fires fewer shards at a higher speed but with a shorter interval. This raises the overall damage output and improves the weapon's accuracy, especially against more nimble targets, but in turn incurs a quicker heat build-up.",1001,111308,123676,136043,,146.0,146.0,1.0,0.0,4838.0,0.0,3686.556,234.0,2000.0,1.13,71.4,146.0,146.0
weapon_spl_m_shotgun_01_mk2_macro,Tau Accelerator Mk2,weapon,m,2,"The Tau Accelerator combines the raw destructive power of a spaceship-based shotgun with intimidation through rapid weapons fire; a trademark of Split military culture. Even though it is the result of an entirely different branch of research, it may be considered as the Split specialist version of the Shard Battery. In comparison to this more readily available weapon, the Tau Accelerator offers a greater energy output and a lower spread, while its effective range, and the number and speed of its projectiles, are somewhat reduced. For Split bounty hunters, the profession in which the use of this weapon remains the most prevalent, these apparent drawbacks are entirely immaterial. In fact, a true Split will eagerly accept any excuse to get close to their target and unload their weapons at full blast until they overheat.\n\nThe Mk2 variant improves projectile speed and rate of fire, while miraculously maintaining the original heat accumulation rate.",1001,101905,157126,212348,,108.0,108.0,2.5,0.0,3919.0,0.0,2978.44,173.0,2000.0,1.13,71.4,270.0,270.0
weapon_spl_m_sticky_01_mk2_macro,Thermal Disintegrator Mk2,weapon,m,2,"The Split Thermal Disintegrator is a shield-penetrating short range weapon. After bypassing the shields, its projectiles stick to the target, applying damage over time. Most available variants fire short bursts interrupted by a long break, but the S Mk2 variant allows for nearly continuous fire with only a short break between clip changes. With only a slight damage advantage against shielded surface elements, the Thermal Disintegrator remains a solid choice for general use.\n\nThe Split developed this weapon after experimenting with shield penetration technologies. While the goal to bypass shields entirely was not achieved, the resulting suitability for general use, together with the additional benefit of partial bypass, make it a widely deployed weapon.\n\nThe Mk2 variant increases both damage and rate of fire.",1001,75907,124414,172921,,76.0,76.0,7.0,0.0,1901.0,0.0,4147.982,80.0,2000.0,1.13,106.4,532.0,532.0
weapon_gen_m_torpedo_01_mk2_macro,Torpedo Launcher Mk2,weapon,m,2,No information available(No information available),1001,389160,432400,475640,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weapon_gen_m_guided_01_mk2_macro,Tracking Launcher Mk2,weapon,m,2,No information available(No information available),1001,222815,247572,272330,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weapon_bor_s_arc_01_mk1_macro,Arc Gun,weapon,s,1,"Boron Arc weaponry is a utility armament developed to not only inflict damage, but to also impair the target's mobility. The Arc launches ignited ion particles which cause an electrical discharge on impact. This compromises ship systems and is especially effective for depleting shields, while also inflicting considerable hull damage to unshielded targets. The turret variant has been praised as useful for civilian ships, which don't aim to destroy attackers but attempt to shake them off. Arc weaponry was developed and cleared for field use by the Royal Boron Military Defence, but is still considered somewhat experimental.)",500,177955,237273,303710,,120.0,120.0,1.5,0.0,4000.0,0.0,2080.0,350.0,2000.0,1.0,100.0,180.0,180.0
weapon_gen_s_beam_01_mk1_macro,Beam Emitter,weapon,s,1,"The Beam Emitter is a highly specialised anti-fighter weapon, notable for its high accuracy. It discharges high-velocity beams which hit their target almost immediately. However, somewhat counterintuitively, it achieves this instantaneous accuracy by restraining the energy that the beam puts out. Since the beam is not as intense as the projectiles fired by many of its counterparts, it only inflicts damage gradually, which exposes the pilot to a counter-attack. Because of this, the Beam Emitter is mainly used on nimble fighters, which are able to get up close and out-manoeuvre their target when necessary.\n\nThe Mk2 variant tries to rectify the weak damage output somewhat, by ramping up the beam's intensity, but this comes at the cost of the weapon overheating more rapidly.",500,23948,26609,29269,,50.0,50.0,0.0,0.0,299792500.0,0.0,1199170000.0,110.0,2000.0,1.13,60.0,0.0,0.0
weapon_gen_s_cannon_01_mk1_macro,Blast Mortar,weapon,s,1,"The Blast Mortar launches a tightly packed ball of high explosives, carefully separated from a layer of crushed and superheated asteroid matter. This swirling bubble of doom detonates on impact, or upon reaching its maximum effective range. Its decent blast radius, added to the already high damage per projectile, make it an excellent choice for taking out the engines, turrets and shield generators of capital ships. It is often favourably compared to the Plasma Cannon, a household standard in the post-realignment Jump Gate network, because it has the higher projectile speed of the two. This offers desperate pilots the ability to engage smaller targets when necessary. However, it is no flak cannon and, if given the choice, it is usually advisable to use this weapon against ships of at least medium size, which cannot evade its fire.\n\nBefore the Holy Order of the Pontifex was even officially proclaimed, its constituents began experimenting with equipment that would make efficient use of the limited resources available at the time. This resulted in weapons such as the Blast Mortar: surprisingly simple to produce, at least from the perspective of the superior Paranid intellect, yet at the same time brutally effective. Though they were initially ordered to build stronger beams for their visual effect, the priest engineers put their faith in what they most believed in: local maxima in the parameter space. Like a paradise yet untouched by mortal interference, the Blast Mortar works in perfect equilibrium as long as its careful calibration isn't disturbed. Bafflingly resistant to attempts at reverse engineering and improvement by foreign powers' militaries, the mechanism tends to suffer drastic loss of efficiency if one dares to adjust its properties, even in the most miniscule way.\n\nThe Mk2 variant is the exception to this rule, being a creation by the very same priest engineers that designed the original. It is an upgrade as straightforward as it gets, simply offering significantly enhanced destructive power and slightly improved heat dissipation.",0,40538,60773,81008,,443.0,443.0,0.0,0.0,1440.0,0.0,3311.9999999999995,2216.0,2000.0,0.2,12.0,0.0,0.0
weapon_gen_s_gatling_01_mk1_macro,Bolt Repeater,weapon,s,1,"The Bolt Repeater's average damage output and cooling make it an excellent choice for the indecisive military pilot. It is often considered the logical next step after having familiarised oneself with the Pulse Laser. Its prolonged bursts can easily tear apart targets of a similar size, but the projectiles are larger and move at a slower pace than Pulse Laser particles. This means that the pilot needs to have experience in gauging when to expend their burst, and when to let the weapon cool down and wait for a better opportunity. When facing off against this weapon, nimble ships may be able to dodge its stream of bullets by strafing and making spiral movements. Against capital ships, the Bolt Repeater is a suitable choice for destroying surface elements such as turrets and shields, though it struggles to leave a lasting impact on the ship's hull.\n\nThe modern-day Bolt Repeater is the result of a development path taken by Argon military scientists from old Mass Driver designs; a weapon which first saw use during the era of the Kha'ak threat. By stripping out the original weapon's ability to penetrate shields, and instead maximising the force of its continuous bullet output, they created a robust all-rounder that was soon adopted by the Federation's allies because of its sheer brutal efficiency.\n\nThe Mk2 variant uses even larger projectiles while maintaining the same projectile speed, resulting in a lower rate of fire but an increased level of overall trauma to the target's hull and shields.",500,23928,26586,29245,,15.0,15.0,12.0,0.0,2400.0,0.0,3000.0,45.0,2000.0,1.13,123.9,180.0,180.0
weapon_spl_s_railgun_01_mk1_macro,Boson Lance,weapon,s,1,"The Split Boson Lance fires a single high speed projectile at medium range. Unlike other weapons, the Boson Lance forgoes automatic target tracking and is static, requiring the pilot to turn their ship to aim. This limitation results in the Boson Lance seeing most use in fighting medium-sized ships, or when destroying the surface elements of capital ships. In an attempt to mitigate this, some pilots who regularly use this weapon have developed rituals which they believe increase its damage output.\n\nThe Boson Lance was invented relatively recently, by the Split brothers Ko t'Pa and Fyi t'Pa. With the reconnection of the Zyarth Patriarchy to the Commonwealth, the Patriarchy acquired the weapon's blueprint and refined it for mass production.\n\nThe most notable feature of the Mk2 variant is that it doubles the damage output.",500,158471,245670,332869,,625.0,625.0,0.0,0.0,10000.0,0.0,5000.0,0.0,500.0,4.0,100.0,0.0,0.0
weapon_gen_s_burst_01_mk1_macro,Burst Ray,weapon,s,1,"Because of its amplified destructive power against surface elements, the Burst Ray is the weapon of choice for daring fighter pilots who want to strip capital ships of their engines, shield generators and turrets. As the name suggests, it fires a sequenced burst of focused radiation to deliver several galvanic calefactions in quick succession, causing the target's surface material to lose cohesion on a molecular level. This niche ability comes at a cost, however: its short range and low energy output against the main shield and hull of its target make the Burst Ray an ineffective weapon for skirmishes with small and medium-sized ships. In a pinch, the fact that the individual beams deliver their damage instantaneously, may nevertheless prove useful against small and evasive targets.\n\nIt is said that the Priest Duke of Pious Mists himself ordered the development of a specialised anti-capital ship weapon to counter the overreliance on heavy fleets and long-range weaponry of the Holy Order of the Pontifex.\n\nThe Mk2 variant fires more often per burst, which increases the energy output significantly. In turn, the effective range drops slightly and the weapon becomes prone to overheating.",500,18582,28990,39398,,74.0,74.0,6.0,0.0,96000.0,0.0,14400.0,718.0,2000.0,1.13,180.0,444.0,444.0
